Item Code,Brand ,Model,Type,Reel Type,Length,Joint Type,Power,Power Category,Lure Weight,Action,Material,Guide,Reel Seat,Price,Discount,CR,GV,Warranty,After Discount,Final Price,Balance
263454,Eupro,Aggression,Casting,BC,6'3'',2PCS,8 - 17 LB,Medium,7-28G,Moderate,Graphite,Normal,Normal,RM215,,,RM 10,0,RM 215,RM 205,0
713014,Abu Garcia,Gen Ike,Casting,BC,6'3'',2PCS,8 - 17 LB,Medium,7-30G,Fast,Graphite,Normal,Normal,RM159,,,RM 10,0,RM 159,RM 149,0
103223,Seahawk,Predator-X,Casting,BC,6'3'',2PCS,8 - 17 LB,Medium,8-20G,Fast,(Comp),Normal,Normal,RM80,,,,0,RM 80,RM 80,0
713312,Berkley,17'Basspatrol,Casting,BC,"6'2""",2PCS,6 - 15 LB,Medium,7-22G,Fast,Graphite,Normal,Normal,RM169,,,,0,RM 169,RM 169,0
123092,Relix,Pro-fighter,Casting,BC,6',2PCS,6 - 15 LB,Medium,7-18G,Slow - Moderate,Carbon,Fuji,Normal,RM195,RM 30,,,0,RM 165,RM 165,0
543922,Shimano,FX,Casting,BC,6',2PCS,6 - 15 LB,Medium,7-22G,Fast,Graphite,Normal,Normal,RM55,,,,0,RM 55,RM 55,0
103533,Seahawk,Air-Wolf,Casting,BC,6',2PCS,6 - 15 LB,Medium,8-20G,Moderate,Graphite,Normal,Normal,RM79,,,,0,RM 79,RM 79,0
103222,Seahawk,Predator-X,Casting,BC,6',2PCS,6 - 15 LB,Medium,7-18G,Fast,(Comp),Normal,Normal,RM80,,,,0,RM 80,RM 80,0
103587,Seahawk,Zing-Cast,Casting,BC,6',2PCS,6 - 15 LB,Medium,8-18G,Fast,Graphite,Fuji,Normal,RM88,,,RM 10,0,RM 88,RM 78,0
103304,Seahawk,Bass Strike,Casting,BC,6',2PCS,6 - 14 LB,Medium Light,7-15G,Moderate,(Comp),Normal,Normal,RM75,,,,0,RM 75,RM 75,0
993156,EXP,Triton,Casting,BC,6',2PCS,6 - 14 LB,Medium Light,7-21G,Moderate,(Comp),Normal,Normal,RM190,,,RM 20,0,RM 190,RM 170,0
863121,Extend,Shark 20',Casting,BC,6',2PCS,6 - 14 LB,Medium Light,0,Slow - Moderate,(Comp),Fuji,Fuji,RM127,,,RM 10,0,RM 127,RM 117,0
103617,Seahawk,Blazer,Casting,BC,6',2PCS,6 - 14 LB,Medium Light,5-17G,Moderate,(Comp),Normal,Normal,RM105,,,,0,RM 105,RM 105,0
283670,Strike2,Spanky,Casting,BC,6',2PCS,6 - 14 LB,Medium Light,5-22G,Moderate,(Comp),Normal,Normal,RM49,,,,0,RM 49,RM 49,0
863166,Extend,Shark 12',Casting,BC,6',2PCS,6 - 14 LB,Medium Light,5-15G,Fast,Carbon,Fuji,Fuji,RM98,,,RM 10,0,RM 98,RM 88,0
103633,Seahawk,Solid Strike,Casting,BC,6',2PCS,6 - 14 LB,Medium Light,7-16G,Moderate,(Comp),Normal,Normal,RM120,,,RM 10,0,RM 120,RM 110,0
543833,Shimano,Solara,Casting,BC,6',2PCS,6 - 15 LB,Medium,7-22G,Fast,(Comp),Normal,Normal,RM69,,,,0,RM 69,RM 69,0
113587,Daiwa,Revros-R,Casting,BC,6',2PCS,6 - 14 LB,Medium Light,6-18G,Fast,Graphite,Fuji,Normal,RM210,,,RM 10,0,RM 210,RM 200,0
283598,Abu Garcia,Jerker III,Casting,BC,6',2PCS,6 - 14 LB,Medium Light,10-25G,Slow,Carbon,Normal,Normal,RM69,,,,0,RM 69,RM 69,0
283573,Abu Garcia,Lure Caster V2,Casting,BC,6',2PCS,6 - 14 LB,Medium Light,8-20G,Fast,Graphite,SiC,Normal,RM89,,,,0,RM 89,RM 89,0
393441,Lemax,Star President,Casting,BC,6',2PCS,6 - 12 LB,Medium Light,5-20G,Moderate,Carbon,Fuji,Normal,RM155,,,RM 20,0,RM 155,RM 135,0
103610,Seahawk,Feather Stik,Casting,BC,6',1PCS,6 - 14 LB,Medium Light,5-18G,Moderate,(Comp),Fuji,Aluminium,RM150,,,RM 10,0,RM 150,RM 140,0
283720,Gtech,Luna Snow,Casting,BC,6',2PCS,6 - 12 LB,Medium Light,11-22G,Fast,(Comp),SiC,Normal,RM215,,,RM 20,0,RM 215,RM 195,0
713022,Abu Garcia,Promax 16',Casting,BC,6',2PCS,5 - 12 LB,Medium Light,5-14G,Slow,Graphite,Normal,Normal,RM179,,,RM 10,0,RM 179,RM 169,0
433086,Kyoda,Dark Water,Casting,BC,6',1PCS,4 - 10 LB,Light,4-14G,Slow,Graphite,SiC,Fuji,RM380,,,RM 10,0,RM 380,RM 370,0
543805,Shimano,21' Raider,Casting,BC,"5'8""",2PCS,10 - 28 LB,Medium,0,Fast,Graphite,Fuji,Normal,RM420,RM 40,,RM 10,12M,RM 380,RM 370,0
103597,Seahawk,Bass Force,Casting,BC,"5'8""",2PCS,6 - 15 LB,Medium,8-18G,Fast,Graphite,Normal,Normal,RM79,,,,0,RM 79,RM 79,0
713003,Abu Garcia,24' Revo2 X,Casting,BC,"5'6""",2PCS,6 - 14 LB,Medium Light,4-15G,Fast,Graphite,Normal,Normal,RM185,,,RM 10,0,RM 185,RM 175,0
993062,EXP,Ironclad,Casting,BC,6',2PCS,6 - 12 LB,Medium Light,6-20G,Slow - Moderate,Carbon,Normal,Normal,RM260,,,RM 10,3M,RM 260,RM 250,0
993156,EXP,Triton,Casting,BC,6',2PCS,6 - 14 LB,Medium Light,7-21G,Fast,Graphite,Normal,Normal,RM190,,,RM 20,3M,RM 190,RM 170,0
103632,Seahawk,Solid Strike,Casting,BC,"5'6""",2PCS,6 - 14 LB,Medium Light,7-16G,Slow,(Comp),Normal,Normal,RM120,,,RM 10,0,RM 120,RM 110,0
713308,Berkley,24'Fireflex,Casting,BC,"5'6""",2PCS,6 - 14 LB,Medium Light,4-15G,Slow,Carbon,Normal,Normal,RM169,,,RM 10,0,RM 169,RM 159,0
663511,Benmingo,Metabass,Casting,BC,"6'6""",2PCS,8 - 17 LB,Medium,7-21G,Moderate - Fast,Graphite,Normal,Normal,RM99,,,RM 10,0,RM 99,RM 89,0
543756,Shimano,Bass One XT,Casting,BC,"6'6""",2PCS,8 - 16 LB,Medium,7-21G,Slow - Moderate,Carbon,CI4+,CI4+,RM375,RM 30,,,12M,RM 345,RM 345,0
663008,Ashino,Force,Casting,BC,"6'6""",2PCS,8 - 17 LB,Medium,7-21G,Fast,Carbon,Normal,Normal,RM65,,,,0,RM 65,RM 65,0
283682,Relix,NS-Cacing Merah,Casting,BC,"6'6""",2PCS,8 - 17 LB,Medium,7-28G,Moderate,Carbon,Fuji,Fuji,RM199,,,,12M,RM 199,RM 199,0
103305,Seahawk,Bass Strike,Casting,BC,"6'6""",2PCS,8 - 17 LB,Medium,10-20G,Fast,(Comp),Normal,Normal,RM79,,,,0,RM 79,RM 79,0
393578,Lemax,Black Rose,Casting,BC,"6'6""",2PCS,8 - 17 LB,Medium,7-25G,Slow - Moderate,Carbon,Normal,Normal,RM139,,,RM 10,0,RM 139,RM 129,0
863123,Extend,Shark 20',Casting,BC,"6'6""",2PCS,8 - 17 LB,Medium,0,Fast,Carbon,Fuji,Fuji,RM128,,,RM 10,3M,RM 128,RM 118,0
863118,Extend,Shark 10',Casting,BC,"6'6""",2PCS,8 - 17 LB,Medium,0,Fast,Carbon,Fuji,Fuji,RM99,,,RM 10,3M,RM 99,RM 89,0
393591,Lemax,Gunfire,Casting,BC,"6'6""",2PCS,8 - 20 LB,Medium,7-42G,Moderate,Carbon,Normal,Normal,RM75,,,,0,RM 75,RM 75,0
393549,Lemax,Royal President,Casting,BC,"6'6""",2PCS,8 - 20 LB,Medium,7-35G,Moderate,Carbon,Normal,Normal,RM145,,,RM 10,0,RM 145,RM 135,0
393568,Lemax,Red Fox,Casting,BC,"6'6""",2PCS,8 - 20 LB,Medium,10-35G,Fast,Carbon,Normal,Normal,RM115,,,RM 10,0,RM 115,RM 105,0
393571,Lemax,Blue Fox,Casting,BC,"6'6""",2PCS,8 - 20 LB,Medium,10-35G,Fast,Carbon,Normal,Normal,RM115,,,RM 10,0,RM 115,RM 105,0
103575,Seahawk,Air-Blade LX,Casting,BC,"6'6""",2PCS,8 - 20 LB,Medium,7-28G,Fast,Carbon,Normal,Normal,RM85,,,,0,RM 85,RM 85,0
113563,Daiwa,Tornado 23' X,Casting,BC,"6'6""",2PCS,8 - 20 LB,Medium,7-28G,Fast,Carbon,Fuji,Normal,RM149,,,,0,RM 149,RM 149,0
113541,Daiwa,22'Revros EX,Casting,BC,6'3'',2PCS,8 - 20 LB,Medium,7-21G,Fast,Carbon,Fuji,Normal,RM235,,,RM 10,0,RM 235,RM 225,0
824074,Storm,Adventure,Casting,BC,"6'6""",2PCS,10 - 20 LB,Medium,7-28G,Fast,(Comp),Fuji,Fuji,RM220,RM 30,,,0,RM 190,RM 190,0
543897,Shimano,FX,Casting,BC,"6'6""",2PCS,10 - 20 LB,Medium,7-28G,Fast,(Comp),Normal,Normal,RM55,,,,0,RM 55,RM 55,0
863171,Extend,Blue Extend Shark 21',Casting,BC,"5'10""",2PCS,4 - 12 LB,Medium,4-14G,Fast,Carbon,Fuji,Fuji,RM146,,,RM 10,3M,RM 146,RM 136,0
993157,EXP,Triton,Casting,BC,6'3'',2PCS,8 - 18 LB,Medium,10-25G,Fast,(Comp),Normal,Normal,RM190,,,RM 20,3M,RM 190,RM 170,0
113589,Daiwa,24' Revros R,Casting,BC,"6'6""",2PCS,8 - 20 LB,Medium,7-21G,Moderate,Carbon,Fuji,Normal,RM210,,,RM 10,0,RM 210,RM 200,0
103223,Seahawk,Predator-X,Casting,BC,6'3'',2PCS,8 - 17 LB,Medium,8-20G,Moderate,(Comp),Normal,Normal,RM80,,,,0,RM 80,RM 80,0
713004,Abu Garcia,Revo X,Casting,BC,6'3'',2PCS,10 - 20 LB,Medium,8-30G,Moderate,Graphite,Normal,Normal,RM185,,,RM 10,0,RM 185,RM 175,0
103534,Seahawk,Combat Strike,Casting,BC,6'3'',2PCS,8 - 20 LB,Medium,8-25G,Moderate,(Comp),Normal,Normal,RM120,,,RM 10,0,RM 120,RM 110,0
993039,EXP,Vagabond,Casting,BC,6'3'',BJ,8 - 20 LB,Medium,10-30G,Fast,Carbon,Normal,Aluminium,RM130,,,RM 10,3M,RM 130,RM 120,0
263454,Eupro,Aggression,Casting,BC,6'3'',2PCS,8 - 17 LB,Medium,7-28G,Fast,Graphite,Normal,Normal,RM215,,,RM 10,0,RM 215,RM 205,0
713309,Berkley,24'Fireflex,Casting,BC,6'3'',2PCS,8 - 16 LB,Medium,7-18G,Fast,(Comp),Normal,Normal,RM160,,,RM 10,0,RM 160,RM 150,0
824134,Rapala,Classic Vaasky,Casting,BC,6'3'',1PCS,4 - 12 LB,Medium Light,3.5-14G,Fast,(Comp),Fuji,Normal,RM455,RM 40,,RM 30,0,RM 415,RM 385,0
993050,EXP,Iron Clad,Casting,BC,"6'6""",2PCS,6 - 12 LB,Medium Light,6-20G,Fast,Carbon,Normal,Normal,RM260,,,RM 10,3M,RM 260,RM 250,0
824119,Rapala,Classic Vaasky,Casting,BC,"6'6""",2PCS,4 - 12 LB,Medium Light,3.5-14G,Fast,(Comp),Normal,Normal,RM455,RM 40,,RM 30,0,RM 415,RM 385,0
843758,Shimano,23'Bass One XT,Casting,BC,"6'6""",2PCS,6 - 12 LB,Medium Light,3.5-10G,Fast,Carbon,CI4+,CI4+,RM370,RM 30,,,12M,RM 340,RM 340,0
824118,Rapala,Classic Vaasky,Casting,BC,"6'6""",2PCS,6 - 16 LB,Medium,5-21G,Fast,(Comp),Fuji,Fuji,RM455,RM 40,,RM 30,0,RM 415,RM 385,0
393549,Lemax,Royal President,Casting,BC,"6'6""",2PCS,7 - 18 LB,Medium,0,Fast,Graphite,Normal,Normal,RM145,,,RM 10,0,RM 145,RM 135,0
113544,Daiwa,22'Tatula XT,Casting,BC,"6'6""",2PCS,8 - 16 LB,Medium,5-21G,Moderate,Carbon,Fuji,Fuji,RM268,,,RM 10,0,RM 268,RM 258,0
543365,Shimano,20'Zodias,Casting,BC,"6'6""",2PCS,8 - 16 LB,Medium,7-21G,Fast,Carbon,CI4+,CI4+,RM535,RM 40,,RM 10,0,RM 495,RM 485,0
543223,Shimano,Firebloods,Casting,BC,"6'5""",2PCS,10 - 20 LB,Medium,10-35G,Fast,(Comp),Fuji,Fuji,RM520,RM 50,RM 10,,12M,RM 460,RM 460,0
393588,Lemax,Spidermax,Casting,BC,"6'2""",2PCS,10 - 20 LB,Medium,7-28G,Fast,(Comp),Normal,Normal,RM155,,,RM 10,0,RM 155,RM 145,0
863053,Extend,Shark 13 Series,Casting,BC,"5'6""",2PCS,5 - 12 LB,Medium Light,4-14G,Moderate,Carbon,Fuji,Fuji,RM97,,,RM 10,0,RM 97,RM 87,0
863181,Extend,Shark 14 Series,Casting,BC,"5'6""",2PCS,5 - 12 LB,Medium Light,4-14G,Moderate,Carbon,Fuji,Fuji,RM97,,,RM 10,0,RM 97,RM 87,0
283726,Strike2,Kamakura Pearch,Casting,BC,"5'6""",2PCS,5 - 13 LB,Medium Light,5-12G,Moderate,(Comp),Normal,Normal,RM99,,,,0,RM 99,RM 99,0
393585,Lemax,Spidermax,Casting,BC,"5'6""",2PCS,6 - 12 LB,Medium Light,5-15G,Fast,(Comp),Normal,Normal,RM95,,,RM 10,0,RM 95,RM 85,0
113557,Daiwa,23'Phantom Versatile,Casting,BC,6',BJ,15 - 30 LB,Medium Heavy,100G,Fast,(Comp),Fuji,Normal,RM179,,,RM 10,0,RM 179,RM 169,0
103579,Seahawk,Power Seven (New),Casting,BC,6',2PCS,12 - 20 LB,Medium,15-35G,Fast,Carbon,Normal,Normal,RM65,,,,0,RM 65,RM 65,0
393508,Lemax,River Hunter,Casting,BC,6',2PCS,10 - 20 LB,Medium,12-40G,Slow,Carbon,Normal,Normal,RM69,,,,0,RM 69,RM 69,0
303052,Expert Graphite,Commando,Casting,BC,6',2PCS,10 - 20 LB,Medium,25G,Slow,Carbon,Fuji,Normal,RM250,RM 30,,RM 20,12M,RM 220,RM 200,0
113644,Daiwa,25'Crossfire X,Casting,BC,6',2PCS,10 - 20 LB,Medium,7-28G,Moderate,Carbon,Normal,Normal,RM125,,,RM 10,0,RM 125,RM 115,0
113588,Daiwa,24'Revros-R,Casting,BC,6',2PCS,8 - 20 LB,Medium,7-21G,Fast,Carbon,Fuji,Normal,RM210,,,RM 10,0,RM 210,RM 200,0
303054,Expert Graphite,Ultimax Rod,Casting,BC,6',BJ,8 - 20 LB,Medium,9-25G,Fast,Graphite,Fuji,Normal,RM275,RM 30,,RM 20,12M,RM 245,RM 225,0
433089,Kyoda,Dark Water KDW,Casting,BC,6',2PCS,6 - 12 LB,Medium Light,11-22G,Fast,(Comp),SiC,Fuji,RM390,,,RM 10,0,RM 390,RM 380,0
123140,Relix,Ranger MAX,Casting,BC,6',2PCS,8 - 17 LB,Medium,4-20G,Moderate,Carbon,Fuji,Normal,RM160,,,RM 10,0,RM 160,RM 150,0
103551,Seahawk,Pollux,Casting,BC,6',2PCS,8 - 17 LB,Medium,10-20G,Moderate,Graphite,Normal,Normal,RM95,,,RM 10,0,RM 95,RM 85,0
843138,Bullzen,Camo Blade XLE,Casting,BC,6',2PCS,8 - 17 LB,Medium,10-24G,Moderate,Graphite,Normal,Normal,RM155,,,RM 10,0,RM 155,RM 145,0
393548,Lemax,Royal President,Casting,BC,6',2PCS,8 - 17 LB,Medium,7-30G,Fast,Carbon,Normal,Normal,RM135,,,RM 10,0,RM 135,RM 125,0
393570,Lemax,Blue Fox,Casting,BC,6',2PCS,8 - 17 LB,Medium,7-30G,Fast,Graphite,Normal,Normal,RM109,,,RM 10,0,RM 109,RM 99,0
393590,Lemax,Gun Fire,Casting,BC,6',2PCS,8 - 17 LB,Medium,7-35G,Fast,Carbon,Normal,Normal,RM75,,,,0,RM 75,RM 75,0
393567,Lemax,Red Fox,Casting,BC,6',2PCS,8 - 17 LB,Medium,7-30G,Fast,Carbon,Normal,Normal,RM109,,,RM 10,0,RM 109,RM 99,0
393516,Lemax,Raptor-X,Casting,BC,6',2PCS,8 - 17 LB,Medium,10-20G,Slow - Moderate,Graphite,Normal,Normal,RM99,,,RM 10,0,RM 99,RM 89,0
393587,Lemax,Spidermax,Casting,BC,6'1'',2PCS,8 - 17 LB,Medium,6-24G,Slow - Moderate,Graphite,Normal,Normal,RM110,,,RM 10,0,RM 110,RM 100,0
263473,Eupro,Dark Ranger,Casting,BC,6',2PCS,8 - 17 LB,Medium,7-28G,Fast,Graphite,Normal,Normal,RM135,,,RM 10,0,RM 135,RM 125,0
103514,Seahawk,Airblade LX,Casting,BC,6',2PCS,8 - 17 LB,Medium,7-21G,Fast,Carbon,Normal,Normal,RM79,,,,0,RM 79,RM 79,0
713015,Abu Garcia,18'Promax,Casting,BC,6',2PCS,8 - 15 LB,Medium,7-17.5G,Slow,Graphite,Normal,Normal,RM179,,,RM 10,0,RM 179,RM 169,0
103204,Seahawk,Ryoku,Casting,BC,6',2PCS,8 - 17 LB,Medium,10-25G,Slow,Graphite,Normal,Normal,RM85,,,,0,RM 85,RM 85,0
123123,Relix,Ambition,Casting,BC,"6'2""",2PCS,8 - 17 LB,Medium,6-24G,Slow,Carbon,Normal,Normal,RM95,,,RM 10,0,RM 95,RM 85,0
713300,Berkley,24'Fireflex,Casting,BC,6',2PCS,8 - 16 LB,Medium,7-18G,Slow - Moderate,Carbon,Normal,Normal,RM169,,,RM 10,0,RM 169,RM 159,0
283736,Strike2,Shibuya Pearch,Casting,BC,6',2PCS,7 - 14 LB,Medium Light,7-14G,Moderate,Graphite,SiC,Normal,RM140,,,,0,RM 140,RM 140,0
993035,EXP,Vagabond,Casting,BC,6',2PCS,6 - 17 LB,Medium,7-21G,Fast,Graphite,Normal,Normal,RM130,,,RM 10,3M,RM 130,RM 120,0
283591,Awa-Shima,Lure Caster V3,Casting,BC,6',2PCS,6 - 16 LB,Medium,8-23G,Slow - Moderate,Carbon,SiC,Normal,RM99,,,RM 10,1M,RM 99,RM 89,0
813033,Viper,Venom Wrath,Casting,BC,6',2PCS,6 - 15 LB,Medium,5-20G,Slow - Moderate,Graphite,Normal,Normal,RM210,,,RM 20,0,RM 210,RM 190,0
393577,Lemax,Black Rose,Casting,BC,6',2PCS,6 - 15 LB,Medium,5-20G,Fast,Graphite,Normal,Normal,RM135,,,RM 10,0,RM 135,RM 125,0
393586,Lemax,Spidermax,Casting,BC,6',2PCS,6 - 15 LB,Medium,5-21G,Slow - Moderate,Carbon,Normal,Normal,RM105,,,RM 10,0,RM 105,RM 95,0
713712,Berkley,17'Bass Patrol (Blue),Casting,BC,6',2PCS,6 - 15 LB,Medium,7-22G,Moderate,Carbon,Normal,Normal,RM169,,,RM 10,0,RM 169,RM 159,0
863137,Extend,Shark 14 Series,Casting,BC,6',2PCS,6 - 17 LB,Medium,5-15G,Moderate,Carbon,Fuji,Fuji,RM98,,,RM 10,3M,RM 98,RM 88,0
824127,Rapala,Snow Tiger,Casting,BC,6'3'',2PCS,6 - 17 LB,Medium,5-17.5,Slow,Graphite,Fuji,Fuji,RM650,RM 50,,RM 30,0,RM 600,RM 570,0
393472,Lemax,Big Boss,Jigging/ Bottom,BC,"6'6""",BJ,3 - 5 PE,Heavy,60 - 200G,Fast,Graphite,Normal,Normal,RM89,,,,0,RM 89,RM 89,0
393558,Lemax,Jaguar Max,Jigging/ Bottom,BC,"5'6""",1PCS,1 - 4 PE,Medium Heavy,180G,Slow - Moderate,Fibreglass,Normal,Normal,RM109,,,RM 10,0,RM 109,RM 99,0
393559,Lemax,Jaguar Max,Jigging/ Bottom,BC,6',1PCS,2 - 6 PE,Heavy,280G,Fast,Fibreglass,Normal,Normal,RM115,,,RM 10,0,RM 115,RM 105,0
393560,Lemax,Jaguar Max,Jigging/ Bottom,BC,6'3'',1PCS,3 - 8 PE,Heavy,350G,Moderate - Fast,Fibreglass,Normal,Normal,RM125,,,RM 10,0,RM 125,RM 115,0
393521,Lemax,Asian Tiger,Jigging/ Bottom,BC,6',BJ,2 - 3 PE,Medium Heavy,60 - 200G,Slow - Moderate,Carbon,Normal,Normal,RM139,,,,0,RM 139,RM 139,0
393522,Lemax,Asian Tiger,Jigging/ Bottom,BC,6'3'',BJ,2 - 4 PE,Medium Heavy,60 - 230G,Moderate,Carbon,Normal,Normal,RM139,,,,0,RM 139,RM 139,0
393523,Lemax,Asian Tiger,Jigging/ Bottom,BC,"6'6""",BJ,2 - 4 PE,Medium Heavy,60 - 250G,Fast,Carbon,Normal,Normal,RM139,,,,0,RM 139,RM 139,0
743016,Sakana Gia,Gravity Casting,Jigging/ Bottom,BC,6'9'',1PCS,2 - 4 PE,Medium Heavy,43G,Fast,Carbon,Fuji,Fuji,RM380,RM 30,,,0,RM 350,RM 350,0
663032,Benmingo,Habito,Jigging/ Bottom,Spinning,6',1PCS,2 - 4 PE,Medium Heavy,0,Fast,Carbon,Fuji,Fuji,RM235,,,RM 20,0,RM 235,RM 215,0
663034,Benmingo,Habito,Jigging/ Bottom,Spinning,6',1PCS,4 - 8 PE,Extra Heavy,0,Slow,Carbon,Fuji,Fuji,RM255,,,RM 20,0,RM 255,RM 235,0
103517,Seahawk,C/Phraya Monster,Jigging/ Bottom,Spinning,"7'2""",2PCS,6   PE,Heavy,40 - 120G,Slow,Carbon,Normal,Normal,RM235,,,RM 20,0,RM 235,RM 215,0
103518,Seahawk,C/Phraya Monster,Jigging/ Bottom,Spinning,"7'6""",BJ,6   PE,Heavy,40 - 120G,Slow,Carbon,Normal,Normal,RM240,,,RM 20,0,RM 240,RM 220,0
283740,Maguro,24' Thalia,Jigging/ Bottom,Spinning,"6'6""",BJ,3 - 5 PE,Heavy,300G,Fast,Carbon,Fuji,Fuji,RM139,,,,0,RM 139,RM 139,0
283739,Maguro,24' Thalia,Jigging/ Bottom,Spinning,6'3'',BJ,2 - 4 PE,Heavy,200G,Fast,Carbon,Fuji,Fuji,RM139,,,,0,RM 139,RM 139,0
283738,Maguro,24' Thalia,Jigging/ Bottom,Spinning,6',BJ,1 - 3 PE,Medium,150G,Fast,Carbon,Fuji,Fuji,RM139,,,,0,RM 139,RM 139,0
543052,Shimano,Jig Wrex,Jigging/ Bottom,Spinning,"6'2""",BJ,5   PE,Heavy,300G,Moderate - Fast,Carbon,Fuji,Fuji,RM499,,,,0,RM 499,RM 499,0
543906,Shimano,Deep Game BB,Jigging/ Bottom,Spinning,7',2PCS,   ,0,100 - 300G,Moderate,Carbon,Fuji,Fuji,RM640,RM 50,,RM 10,0,RM 590,RM 580,0
263411,Eupro,Giant Killer,Jigging/ Bottom,BC,7',2PCS,2 - 4 PE,Medium Heavy,8 - 25G,Fast,Carbon,Normal,Normal,RM300,RM 30,,RM 20,0,RM 270,RM 250,0
263416,Eupro,Giant Killer,Jigging/ Bottom,BC,7',2PCS,3 - 5 PE,Medium,8 - 35G,Slow - Moderate,Carbon,Normal,Normal,RM310,RM 30,,RM 20,0,RM 280,RM 260,0
263418,Eupro,Giant Killer,Jigging/ Bottom,BC,6'9'',BJ,4   PE,Medium,15 - 60G,Slow,Carbon,Normal,Normal,RM295,RM 30,,RM 20,0,RM 265,RM 245,0
263419,Eupro,Giant Killer,Jigging/ Bottom,BC,"6'6""",BJ,3   PE,Medium,15 - 40G,Slow - Moderate,Carbon,Normal,Normal,RM285,RM 30,,RM 20,0,RM 255,RM 235,0
393372,Lemax,Sea Ranger,Jigging/ Bottom,BC,"5'8""",BJ,3 - 5 PE,Medium,10G,Fast,Carbon,Fuji,Normal,RM195,RM 30,,RM 20,0,RM 165,RM 145,0
263245,Eupro,Adventure,Jigging/ Bottom,BC,"5'9""",BJ,3 - 6 PE,Medium,270G,Fast,Carbon,Fuji,Normal,RM280,RM 30,,RM 20,0,RM 250,RM 230,0
543528,Shimano,18' Exage Bottom,Jigging/ Bottom,BC,6'3'',BJ,2 - 4 PE,Medium,150G,Slow - Moderate,Carbon,Fuji,Normal,RM510,RM 40,,RM 10,12M,RM 470,RM 460,0
263244,Eupro,Adventure,Jigging/ Bottom,BC,"5'9""",BJ,2 - 4 PE,Medium,270G,Moderate,Carbon,Fuji,Normal,RM275,RM 30,,RM 20,0,RM 245,RM 225,0
263424,Eupro,Tractor,Jigging/ Bottom,BC,"5'8""",1PCS,4 - 8 PE,Heavy,350G,Slow,Carbon,Fuji,Fuji,RM470,RM 40,,RM 30,0,RM 430,RM 400,0
824104,Storm,Cobalt Blue,Jigging/ Bottom,BC,6',1PCS,2 - 4 PE,Medium,280G,Fast,Carbon,Fuji,Fuji,RM475,RM 40,,RM 30,0,RM 435,RM 405,0
263248,Eupro,Black Hammer,Jigging/ Bottom,BC,"6'5""",BJ,3 - 6 PE,Heavy,270G,Slow - Moderate,Carbon,Fuji,Fuji,RM320,RM 30,,RM 20,0,RM 290,RM 270,0
263092,Eupro,Hammer Stone,Jigging/ Bottom,BC,6',BJ,2 - 4 PE,Medium,230G,Fast,Carbon,Fuji,Normal,RM255,RM 30,,RM 20,0,RM 225,RM 205,0
113567,Daiwa,23' Saltiga GX EJ,Jigging/ Bottom,BC,6'3'',BJ,3 - 4 PE,Medium,350G,Slow,Carbon,Fuji,Fuji,RM710,RM 50,,RM 10,12M,RM 660,RM 650,0
123135,Relix,Fantasy,Jigging/ Bottom,Spinning,6',BJ,0.8 - 1.5 PE,Medium,7 - 60G,Slow,Graphite,Normal,Normal,RM125,,,RM 10,0,RM 125,RM 115,0
843094,Bullzen,Gamer Monster,Jigging/ Bottom,Spinning,6'3'',BJ,2 - 4 PE,Medium,60 -200G,Slow - Moderate,Graphite,Normal,Normal,RM130,,,RM 10,0,RM 130,RM 120,0
843093,Bullzen,Gamer Monster,Jigging/ Bottom,Spinning,6'3'',BJ,1 - 3 PE,Medium,40 -150G,Slow - Moderate,Graphite,Normal,Normal,RM125,,,RM 10,0,RM 125,RM 115,0
843092,Bullzen,Gamer Monster,Jigging/ Bottom,Spinning,6',1PCS,3 - 6 PE,Heavy,100 -250G,Moderate,Graphite,Normal,Normal,RM130,,,RM 10,0,RM 130,RM 120,0
843091,Bullzen,Gamer Monster,Jigging/ Bottom,Spinning,6',1PCS,2 - 4 PE,Medium,60 - 200G,Moderate,Graphite,Normal,Normal,RM125,,,RM 10,0,RM 125,RM 115,0
843089,Bullzen,Gamer Monster,Jigging/ Bottom,Spinning,6',1PCS,0.8 - 2 PE,Medium Light,20 - 100G,Slow,Graphite,Normal,Normal,RM125,,,RM 10,0,RM 125,RM 115,0
843082,Bullzen,Brutal Monster Joker,Jigging/ Bottom,Spinning,6',1PCS,1 - 3 PE,Medium Heavy,100 - 250G,Slow,Graphite,Sea,Stainless Steel,RM405,,,RM 20,0,RM 405,RM 385,0
843083,Bullzen,Brutal Monster Joker,Jigging/ Bottom,Spinning,6',1PCS,2 - 4 PE,Medium,120 - 300G,Slow,Graphite,Sea,Stainless Steel,RM415,,,RM 20,0,RM 415,RM 395,0
843064,Bullzen,21' Batman B/king LTO,Jigging/ Bottom,Spinning,6',1PCS,2 - 4 PE,Medium,100 -250G,Moderate - Fast,Carbon,Sea,Stainless Steel,RM650,,,RM 50,0,RM 650,RM 600,0
843073,Bullzen,Batman The Caped Curasader,Jigging/ Bottom,Spinning,6',1PCS,1 - 3 PE,Medium,100 -150G,Slow,Carbon,Sea,Stainless Steel,RM405,,,RM 20,0,RM 405,RM 385,0
843102,Bullzen,Brutal Monster Maverick,Jigging/ Bottom,Spinning,"5'8""",1PCS,2 - 4 PE,Medium,150 -250G,Slow - Moderate,Carbon,Fuji,Normal,RM305,,,RM 20,0,RM 305,RM 285,0
